"LINEA","ESTACION","DESDE","ID","prom","X","Y","i.ESTACION","i.LINEA"
"LINEA_D","TRIBUNALES","20:30:00",8,18,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","20:45:00",8,14,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","21:00:00",8,17,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","21:15:00",8,17,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","21:30:00",8,18,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","21:45:00",8,20,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","22:00:00",8,16,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","22:15:00",8,12,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","05:00:00",8,1,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","05:15:00",8,2,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","05:30:00",8,2,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","05:45:00",8,2,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","06:00:00",8,3,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","06:15:00",8,3,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","06:30:00",8,4,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","06:45:00",8,5,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","07:00:00",8,5,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","07:15:00",8,8,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","07:30:00",8,11,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","07:45:00",8,11,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","08:15:00",8,14,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","22:30:00",8,8,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","TRIBUNALES","22:45:00",8,3,-58.3851423588013,-34.6015871651394,"TRIBUNALES - TEATRO COLÓN","D"
"LINEA_D","AGUERO","05:00:00",9,2,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","05:15:00",9,2,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","05:30:00",9,3,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","05:45:00",9,4,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","06:00:00",9,6,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","06:15:00",9,8,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","06:30:00",9,13,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","06:45:00",9,20,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","07:00:00",9,33,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","07:15:00",9,46,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","07:30:00",9,57,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","07:45:00",9,51,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","08:00:00",9,51,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","08:15:00",9,57,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","08:30:00",9,68,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","08:45:00",9,63,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","09:00:00",9,62,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","09:15:00",9,61,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","09:30:00",9,61,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","09:45:00",9,51,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","10:00:00",9,44,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","10:15:00",9,41,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","10:30:00",9,42,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","10:45:00",9,39,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","11:00:00",9,37,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","11:15:00",9,38,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","11:30:00",9,40,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","11:45:00",9,38,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","12:00:00",9,41,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","12:15:00",9,42,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","12:30:00",9,43,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","12:45:00",9,41,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","13:00:00",9,43,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","13:15:00",9,45,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","13:30:00",9,44,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","13:45:00",9,38,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","14:00:00",9,43,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","14:15:00",9,42,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","14:30:00",9,40,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","14:45:00",9,36,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","15:00:00",9,41,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","15:15:00",9,40,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","15:30:00",9,42,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","15:45:00",9,40,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","16:00:00",9,46,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","16:15:00",9,45,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","16:30:00",9,46,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","16:45:00",9,45,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","17:00:00",9,54,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","17:15:00",9,48,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","17:30:00",9,47,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","17:45:00",9,44,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","18:00:00",9,52,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","18:15:00",9,47,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","18:30:00",9,42,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","18:45:00",9,38,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","19:00:00",9,40,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","19:15:00",9,37,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","19:30:00",9,35,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","19:45:00",9,33,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","20:00:00",9,39,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","20:15:00",9,31,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","20:30:00",9,28,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","20:45:00",9,24,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","21:00:00",9,27,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","21:15:00",9,22,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","21:30:00",9,16,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","21:45:00",9,13,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","22:00:00",9,12,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","22:15:00",9,9,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","22:30:00",9,6,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","AGUERO","22:45:00",9,4,-58.4071613201899,-34.5916278437199,"AGÜERO","D"
"LINEA_D","SCALABRINI ORTIZ","08:00:00",10,49,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","08:15:00",10,55,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","08:30:00",10,64,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","08:45:00",10,60,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","09:00:00",10,55,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","09:15:00",10,56,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","09:30:00",10,55,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","09:45:00",10,45,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","10:00:00",10,39,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","10:15:00",10,37,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","10:30:00",10,37,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","10:45:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","11:00:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","11:15:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","11:30:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","11:45:00",10,33,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","12:00:00",10,35,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","12:15:00",10,37,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","12:30:00",10,37,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","12:45:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","13:00:00",10,38,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","13:15:00",10,40,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","13:30:00",10,38,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","13:45:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","14:00:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","14:15:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","14:30:00",10,35,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","14:45:00",10,32,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","15:00:00",10,35,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","15:15:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","15:30:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","15:45:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","16:00:00",10,39,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","16:15:00",10,40,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","16:30:00",10,42,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","16:45:00",10,39,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","17:00:00",10,44,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","17:15:00",10,44,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","17:30:00",10,43,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","17:45:00",10,41,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","18:00:00",10,43,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","18:15:00",10,43,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","18:30:00",10,40,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","18:45:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","19:00:00",10,36,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","19:15:00",10,34,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","19:30:00",10,31,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","19:45:00",10,29,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","20:00:00",10,32,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","20:15:00",10,28,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","20:30:00",10,25,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","20:45:00",10,21,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","21:00:00",10,20,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","21:15:00",10,17,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","21:30:00",10,14,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","21:45:00",10,11,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","22:00:00",10,10,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","22:15:00",10,9,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","22:30:00",10,4,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","22:45:00",10,3,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","05:00:00",10,1,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","05:15:00",10,2,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","05:30:00",10,2,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","05:45:00",10,3,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","06:00:00",10,4,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","06:15:00",10,6,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","06:30:00",10,10,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","06:45:00",10,15,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","07:00:00",10,26,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","07:15:00",10,39,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","07:30:00",10,48,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","SCALABRINI ORTIZ","07:45:00",10,45,-58.4159554190067,-34.5851559440494,"R.SCALABRINI ORTIZ","D"
"LINEA_D","PLAZA ITALIA","08:00:00",11,38,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","08:15:00",11,49,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","08:30:00",11,51,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","08:45:00",11,46,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","09:00:00",11,43,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","09:15:00",11,45,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","09:30:00",11,43,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","09:45:00",11,37,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","10:00:00",11,35,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","10:15:00",11,35,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","10:30:00",11,35,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","10:45:00",11,33,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","11:00:00",11,33,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","11:15:00",11,35,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","11:30:00",11,36,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","11:45:00",11,35,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","12:00:00",11,37,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","12:15:00",11,40,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","12:30:00",11,40,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","12:45:00",11,38,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","13:00:00",11,40,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","13:15:00",11,41,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","13:30:00",11,41,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","13:45:00",11,38,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","14:00:00",11,38,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","14:15:00",11,40,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","14:30:00",11,38,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","14:45:00",11,36,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","15:00:00",11,39,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","15:15:00",11,41,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","15:30:00",11,42,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","15:45:00",11,42,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","16:00:00",11,45,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","16:15:00",11,52,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","16:30:00",11,55,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","16:45:00",11,52,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","17:00:00",11,57,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","17:15:00",11,61,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","17:30:00",11,58,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","17:45:00",11,55,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","18:00:00",11,59,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","18:15:00",11,65,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","18:30:00",11,59,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","18:45:00",11,53,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","19:00:00",11,52,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","19:15:00",11,48,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","19:30:00",11,42,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","19:45:00",11,38,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","20:00:00",11,39,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","20:15:00",11,37,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","20:30:00",11,30,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","20:45:00",11,26,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","21:00:00",11,25,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","21:15:00",11,23,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","21:30:00",11,19,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
"LINEA_D","PLAZA ITALIA","21:45:00",11,16,-58.4211960101264,-34.5814111936045,"PLAZA ITALIA","D"
